DataDate,PM10,PM2.5,PM2_5_P,PM10_P,Temp_P,Hum_P
2023-09-13 00:00:00,31.455,13.71799,11.19,13.0,18.4,99.57
2023-09-13 00:01:00,31.45239,13.71799,11.93,14.0,18.4,99.24
2023-09-13 00:02:00,31.25289,13.72927,11.86,14.0,18.4,99.65
2023-09-13 00:03:00,31.58476,13.71593,11.84,14.0,18.4,99.81
2023-09-13 00:04:00,31.23071,13.7695,11.19,13.0,18.4,99.56
2023-09-13 00:05:00,31.07837,13.77671,11.17,13.0,18.4,99.69
2023-09-13 00:06:00,31.18433,13.76773,11.94,14.0,18.4,99.13
2023-09-13 00:07:00,31.59253,13.73288,11.83,14.0,18.5,99.82
2023-09-13 00:08:00,31.37606,13.78702,11.88,14.0,18.5,99.46
2023-09-13 00:09:00,31.34082,13.80487,10.5,12.0,18.4,99.55
2023-09-13 00:10:00,31.38985,13.78656,11.94,14.0,18.4,99.17
2023-09-13 00:11:00,31.65755,13.68446,12.59,15.0,18.5,99.31
2023-09-13 00:12:00,31.9624,13.77297,11.88,14.0,18.5,99.46
2023-09-13 00:13:00,31.50334,13.72363,12.58,15.0,18.5,99.43
2023-09-13 00:14:00,31.17924,13.64911,11.83,14.0,18.5,99.82
2023-09-13 00:15:00,31.17533,13.6502,11.89,14.0,18.5,99.41
2023-09-13 00:16:00,31.49072,13.75989,12.52,15.0,18.5,99.81
2023-09-13 00:17:00,31.46509,13.75989,11.86,14.0,18.5,99.58
2023-09-13 00:18:00,31.58402,13.78089,13.29,17.0,18.5,99.26
2023-09-13 00:19:00,32.39697,13.83642,11.14,13.0,18.5,99.82
2023-09-13 00:20:00,33.08862,13.9413,12.51,15.0,18.5,99.86
2023-09-13 00:21:00,33.21924,13.95795,12.52,15.0,18.6,99.73
2023-09-13 00:22:00,33.22347,14.01924,12.6,15.0,18.6,99.2
2023-09-13 00:23:00,33.34945,14.02651,13.27,17.0,18.6,99.35
2023-09-13 00:24:00,33.55664,14.02262,12.53,15.0,18.6,99.66
2023-09-13 00:25:00,33.8042,14.13142,12.54,15.0,18.7,99.51
2023-09-13 00:26:00,33.8042,14.13142,11.92,14.0,18.6,99.14
2023-09-13 00:27:00,34.01318,14.14214,12.58,15.0,18.6,99.35
2023-09-13 00:28:00,33.87508,14.03037,11.86,14.0,18.7,99.43
2023-09-13 00:29:00,33.82422,14.05332,11.83,14.0,18.7,99.62
2023-09-13 00:30:00,33.86873,14.07193,10.44,12.0,18.7,99.68
2023-09-13 00:31:00,34.07463,14.08173,11.81,14.0,18.7,99.75
2023-09-13 00:32:00,34.12646,14.08742,11.12,13.0,18.7,99.75
2023-09-13 00:33:00,34.07397,14.10017,11.86,14.0,18.7,99.47
2023-09-13 00:34:00,34.24365,14.05751,9.8,11.0,18.7,99.39
2023-09-13 00:35:00,34.47412,14.02565,9.73,11.0,18.7,99.85
2023-09-13 00:36:00,34.68815,14.01671,9.77,11.0,18.7,99.6
2023-09-13 00:37:00,34.52059,13.99964,9.78,11.0,18.7,99.54
2023-09-13 00:38:00,34.23478,13.95071,11.15,13.0,18.7,99.57
2023-09-13 00:39:00,34.03711,13.91963,9.76,11.0,18.7,99.67
2023-09-13 00:40:00,33.97884,13.8422,10.49,12.0,18.7,99.36
2023-09-13 00:41:00,33.94987,13.81596,9.15,10.0,18.7,99.14
2023-09-13 00:42:00,34.09277,13.83549,9.14,10.0,18.7,99.2
2023-09-13 00:43:00,34.06551,13.81283,10.48,12.0,18.7,99.44
2023-09-13 00:44:00,33.58936,13.7438,11.11,13.0,18.7,99.83
2023-09-13 00:45:00,33.58936,13.7438,9.72,11.0,18.8,99.85
2023-09-13 00:46:00,33.64868,13.68316,9.84,11.0,18.7,99.14
2023-09-13 00:47:00,33.65576,13.57244,9.81,11.0,18.7,99.28
2023-09-13 00:48:00,33.5498,13.57241,9.76,11.0,18.8,99.58
2023-09-13 00:49:00,33.55225,13.54136,9.78,11.0,18.7,99.51
2023-09-13 00:50:00,33.55591,13.54136,9.13,10.0,18.7,99.23
2023-09-13 00:51:00,33.36426,13.38305,10.51,12.0,18.7,99.27
2023-09-13 00:52:00,33.36426,13.38305,8.42,9.0,18.8,99.29
2023-09-13 00:53:00,32.49691,13.292,10.45,12.0,18.7,99.63
2023-09-13 00:54:00,32.41699,13.27959,9.79,11.0,18.8,99.33
2023-09-13 00:55:00,31.95939,13.1255,9.73,11.0,18.8,99.77
2023-09-13 00:56:00,31.94678,13.1088,9.06,10.0,18.8,99.6
2023-09-13 00:57:00,31.27531,12.98857,8.44,9.0,18.8,99.18
2023-09-13 00:58:00,30.39233,12.86238,9.04,10.0,18.8,99.75
2023-09-13 00:59:00,29.99459,12.65078,8.35,9.0,18.8,99.79
2023-09-13 01:00:00,29.40714,12.51175,8.43,9.0,18.8,99.21
2023-09-13 01:01:00,28.5127,12.3742,8.34,9.0,18.8,99.81
2023-09-13 01:02:00,27.97725,12.2429,9.08,10.0,18.8,99.52
2023-09-13 01:03:00,27.74304,12.1656,9.11,10.0,18.8,99.27
2023-09-13 01:04:00,27.55737,12.12453,8.36,9.0,18.8,99.67
2023-09-13 01:05:00,27.5164,12.04852,9.07,10.0,18.8,99.54
2023-09-13 01:06:00,27.05518,11.8613,8.35,9.0,18.8,99.75
2023-09-13 01:07:00,27.05518,11.8613,8.35,9.0,18.8,99.75
2023-09-13 01:08:00,27.26693,11.77949,9.08,10.0,18.8,99.47
2023-09-13 01:09:00,26.26046,11.70063,8.43,9.0,18.8,99.24
2023-09-13 01:10:00,25.57259,11.53931,9.76,11.0,18.8,99.57
2023-09-13 01:11:00,25.52934,11.44748,8.37,9.0,18.8,99.6
2023-09-13 01:12:00,25.37158,11.21859,8.37,9.0,18.8,99.65
2023-09-13 01:13:00,25.53153,11.16726,8.34,9.0,18.8,99.81
2023-09-13 01:14:00,25.36658,11.10959,8.37,9.0,18.9,99.56
2023-09-13 01:15:00,24.98665,10.93894,9.03,10.0,18.9,99.76
2023-09-13 01:16:00,24.8868,10.86757,8.34,9.0,18.8,99.8
2023-09-13 01:17:00,24.65999,10.78792,8.43,9.0,18.9,99.15
2023-09-13 01:18:00,24.63916,10.7907,9.03,10.0,18.9,99.76
2023-09-13 01:19:00,24.58618,10.78252,8.33,9.0,18.9,99.83
2023-09-13 01:20:00,24.32129,10.74159,8.32,9.0,18.9,99.88
2023-09-13 01:21:00,24.1901,10.6873,7.68,7.0,18.9,99.58
2023-09-13 01:22:00,23.32585,10.49283,9.1,10.0,18.9,99.25
2023-09-13 01:23:00,23.22664,10.40263,10.39,12.0,18.9,99.88
2023-09-13 01:24:00,23.35616,10.3842,8.33,9.0,18.9,99.8
2023-09-13 01:25:00,22.94112,10.24105,9.77,11.0,18.9,99.4
2023-09-13 01:26:00,22.81189,10.19083,8.33,9.0,18.9,99.79
2023-09-13 01:27:00,22.66211,10.15657,9.08,10.0,18.9,99.42
2023-09-13 01:28:00,22.32625,10.07343,9.03,10.0,18.9,99.73
2023-09-13 01:29:00,22.17977,10.0097,9.04,10.0,18.9,99.68
2023-09-13 01:30:00,21.7391,9.951545,9.72,11.0,18.9,99.75
2023-09-13 01:31:00,21.75692,9.942445,9.04,10.0,18.9,99.7
2023-09-13 01:32:00,21.65153,9.946478,8.39,9.0,18.9,99.43
2023-09-13 01:34:00,20.96436,9.928783,9.79,11.0,18.9,99.31
2023-09-13 01:35:00,20.93555,9.921829,9.02,10.0,18.9,99.79
2023-09-13 01:36:00,20.84554,9.881219,9.81,11.0,18.9,99.14
2023-09-13 01:37:00,20.73804,9.84061,9.06,10.0,18.9,99.52
2023-09-13 01:38:00,20.57227,9.778279,8.41,9.0,18.9,99.27
2023-09-13 01:39:00,20.54565,9.778279,9.73,11.0,18.9,99.67
2023-09-13 01:40:00,20.61483,9.771699,9.73,11.0,18.9,99.68
2023-09-13 01:41:00,21.14213,9.719909,9.09,10.0,18.9,99.38
2023-09-13 01:42:00,21.46065,9.711614,9.8,11.0,18.9,99.24
2023-09-13 01:43:00,21.97746,9.681573,9.09,10.0,18.9,99.36
2023-09-13 01:44:00,21.85669,9.678882,9.76,11.0,19.0,99.39
2023-09-13 01:45:00,21.85262,9.678882,8.31,9.0,19.0,99.85
2023-09-13 01:46:00,21.7915,9.59197,9.8,11.0,18.9,99.24
2023-09-13 01:47:00,21.81372,9.495673,8.35,9.0,18.9,99.65
2023-09-13 01:48:00,21.93555,9.437639,9.01,10.0,19.0,99.81
2023-09-13 01:49:00,21.2443,9.308452,9.05,10.0,19.0,99.56
2023-09-13 01:50:00,21.038,9.261745,9.72,11.0,19.0,99.69
2023-09-13 01:51:00,21.81152,9.269282,9.8,11.0,19.0,99.13
2023-09-13 01:52:00,21.95483,9.285167,9.01,10.0,19.0,99.82
2023-09-13 01:53:00,21.99858,9.282878,9.06,10.0,19.0,99.46
2023-09-13 01:54:00,22.08398,9.2783,9.74,11.0,19.0,99.55
2023-09-13 01:55:00,22.08398,9.2783,9.06,10.0,19.0,99.45
2023-09-13 01:56:00,21.89925,9.264819,9.09,10.0,19.0,99.29
2023-09-13 01:57:00,21.12935,9.204655,8.37,9.0,19.0,99.49
2023-09-13 01:58:00,20.91927,9.161527,8.34,9.0,19.0,99.69
2023-09-13 01:59:00,20.86707,9.122119,9.01,10.0,19.0,99.82
2023-09-13 02:00:00,20.82796,9.107095,9.11,10.0,19.0,99.16
2023-09-13 02:01:00,20.87126,9.097651,9.72,11.0,19.0,99.68
2023-09-13 02:02:00,20.92456,9.11242,9.0,10.0,19.0,99.84
2023-09-13 02:03:00,20.92822,9.134827,9.71,11.0,19.0,99.72
2023-09-13 02:04:00,20.86776,9.072468,9.81,11.0,18.9,99.18
2023-09-13 02:05:00,20.92773,9.07968,9.11,10.0,19.0,99.15
2023-09-13 02:06:00,21.03284,9.078938,9.12,10.0,18.9,99.12
2023-09-13 02:07:00,21.2373,9.056277,9.03,10.0,18.9,99.78
2023-09-13 02:09:00,21.41191,9.078113,9.7,11.0,19.0,99.79
2023-09-13 02:10:00,21.34664,9.093881,10.49,12.0,18.9,99.21
2023-09-13 02:11:00,21.9908,9.120618,11.19,14.0,18.9,99.14
2023-09-13 02:12:00,22.31226,9.133901,11.82,14.0,18.9,99.52
2023-09-13 02:13:00,22.33805,9.13081,9.78,11.0,19.0,99.27
2023-09-13 02:14:00,22.52067,9.247228,11.11,13.0,19.0,99.62
2023-09-13 02:15:00,22.70825,9.363647,11.1,13.0,19.0,99.68
2023-09-13 02:16:00,22.6936,9.363647,11.09,13.0,19.0,99.75
2023-09-13 02:17:00,22.66602,9.386654,11.17,13.0,19.0,99.17
2023-09-13 02:18:00,22.27275,9.488124,10.46,12.0,19.0,99.32
2023-09-13 02:19:00,22.41215,9.572603,11.85,14.0,19.0,99.25
2023-09-13 02:20:00,22.37313,9.70699,13.24,17.0,19.0,99.22
2023-09-13 02:21:00,22.1167,9.909482,12.49,15.0,19.0,99.58
2023-09-13 02:22:00,22.2148,9.928256,12.53,15.0,19.0,99.36
2023-09-13 02:23:00,22.35502,9.985922,13.25,17.0,19.0,99.14
2023-09-13 02:24:00,23.23698,10.26412,11.17,14.0,19.0,99.23
2023-09-13 02:25:00,23.6615,10.44814,13.16,17.0,19.0,99.76
2023-09-13 02:26:00,23.52515,10.57042,13.15,17.0,19.0,99.8
2023-09-13 02:27:00,23.96069,10.77575,11.87,14.0,19.0,99.15
2023-09-13 02:28:00,23.34277,10.85882,12.51,15.0,19.0,99.49
2023-09-13 02:29:00,23.13599,10.95002,13.94,18.0,19.0,99.16
2023-09-13 02:30:00,23.40898,11.03816,13.89,18.0,19.0,99.46
2023-09-13 02:31:00,23.56592,11.17599,13.18,17.0,19.0,99.62
2023-09-13 02:32:00,23.72119,11.26364,13.87,18.0,19.0,99.63
2023-09-13 02:33:00,23.7207,11.30288,13.14,17.0,19.0,99.88
2023-09-13 02:34:00,23.72494,11.30288,13.25,17.0,19.0,99.16
2023-09-13 02:35:00,24.52458,11.52997,13.92,18.0,19.0,99.27
2023-09-13 02:36:00,24.82707,11.76014,13.92,18.0,19.0,99.3
2023-09-13 02:37:00,24.99707,11.79434,13.9,18.0,19.0,99.42
2023-09-13 02:38:00,26.01717,11.91778,13.85,18.0,19.0,99.73
2023-09-13 02:39:00,26.39478,12.00329,13.86,18.0,19.0,99.68
2023-09-13 02:40:00,26.73458,12.24191,13.85,18.0,19.0,99.75
2023-09-13 02:41:00,27.07404,12.49088,14.53,19.0,19.1,99.7
2023-09-13 02:42:00,27.15908,12.54534,13.9,18.0,19.0,99.43
2023-09-13 02:43:00,27.13369,12.71865,11.79,14.0,19.1,99.61
2023-09-13 02:44:00,27.69271,12.92902,13.21,17.0,19.1,99.31
2023-09-13 02:45:00,27.9646,12.97453,13.14,17.0,19.1,99.79
2023-09-13 02:46:00,28.10201,13.13166,14.63,19.0,19.0,99.14
2023-09-13 02:47:00,28.59676,13.30718,12.49,15.0,19.1,99.52
2023-09-13 02:48:00,28.85663,13.3613,13.22,17.0,19.1,99.27
2023-09-13 02:49:00,29.18323,13.49681,12.47,16.0,19.1,99.67
2023-09-13 02:50:00,29.07642,13.54534,11.8,14.0,19.1,99.54
2023-09-13 02:51:00,28.77036,13.66827,11.82,14.0,19.1,99.38
2023-09-13 02:52:00,29.42566,13.73823,11.84,14.0,19.1,99.24
2023-09-13 02:53:00,29.71456,13.73136,10.44,12.0,19.1,99.36
2023-09-13 02:54:00,29.92102,13.75157,12.51,15.0,19.1,99.39
2023-09-13 02:55:00,30.26817,13.81659,11.75,14.0,19.1,99.85
2023-09-13 02:56:00,31.0769,13.92157,13.17,17.0,19.1,99.6
2023-09-13 02:57:00,31.06413,13.9809,13.87,18.0,19.1,99.54
2023-09-13 02:58:00,31.82133,13.98334,13.17,17.0,19.1,99.57
2023-09-13 02:59:00,31.84912,14.06141,12.47,15.0,19.1,99.67
2023-09-13 03:00:00,31.84912,14.06141,12.51,15.0,19.1,99.36
2023-09-13 03:01:00,31.9423,14.06903,11.17,13.0,19.1,99.14
2023-09-13 03:02:00,32.14258,14.08428,12.54,15.0,19.1,99.2
2023-09-13 03:03:00,32.13884,14.08732,12.5,15.0,19.1,99.44
2023-09-13 03:04:00,31.57959,14.06562,11.75,14.0,19.1,99.83
2023-09-13 03:05:00,31.35291,14.04366,12.44,15.0,19.1,99.85
2023-09-13 03:06:00,32.1439,14.01399,11.86,14.0,19.1,99.14
2023-09-13 03:07:00,33.01326,14.008,12.53,15.0,19.1,99.28
2023-09-13 03:08:00,33.39282,14.01243,12.47,15.0,19.2,99.58
2023-09-13 03:09:00,33.27751,14.02442,11.11,13.0,19.1,99.51
2023-09-13 03:10:00,32.80452,14.04589,12.53,15.0,19.1,99.23
2023-09-13 03:11:00,32.64286,14.04316,11.84,14.0,19.1,99.27
2023-09-13 03:12:00,32.53687,13.95327,11.14,13.0,19.1,99.3
2023-09-13 03:13:00,32.53687,13.95327,11.13,13.0,19.1,99.41
2023-09-13 03:14:00,32.57983,13.95327,10.37,12.0,19.1,99.84
2023-09-13 03:15:00,32.60164,13.95327,12.45,15.0,19.1,99.77
2023-09-13 03:16:00,32.59066,13.95327,12.53,15.0,19.1,99.24
2023-09-13 03:17:00,32.08309,13.83666,11.11,13.0,19.1,99.51
2023-09-13 03:18:00,31.90161,13.83459,11.83,14.0,19.1,99.29
2023-09-13 03:19:00,31.84359,13.78307,11.76,14.0,19.1,99.78
2023-09-13 03:20:00,31.93604,13.74568,11.82,14.0,19.1,99.41
2023-09-13 03:21:00,32.22892,13.7504,11.17,13.0,19.1,99.14
2023-09-13 03:22:00,32.25391,13.76439,11.11,13.0,19.1,99.52
2023-09-13 03:23:00,32.1381,13.66549,12.54,15.0,19.0,99.27
2023-09-13 03:24:00,31.88796,13.65148,11.78,14.0,19.1,99.67
2023-09-13 03:25:00,31.68958,13.65567,11.78,14.0,19.1,99.68
2023-09-13 03:26:00,31.47042,13.5347,10.4,12.0,19.0,99.75
2023-09-13 03:27:00,30.56594,13.30392,10.4,12.0,19.0,99.75
2023-09-13 03:28:00,30.69393,13.07012,10.44,12.0,19.0,99.47
2023-09-13 03:29:00,30.51123,12.88247,11.16,13.0,19.0,99.24
2023-09-13 03:30:00,30.51742,12.88247,11.11,13.0,19.0,99.57
2023-09-13 03:31:00,30.55688,12.88247,11.11,13.0,19.0,99.58
2023-09-13 03:32:00,30.99329,12.66931,11.84,14.0,19.0,99.36
2023-09-13 03:33:00,30.45581,12.57383,11.87,14.0,19.0,99.14
2023-09-13 03:34:00,30.18119,12.52736,10.48,12.0,19.0,99.23
2023-09-13 03:35:00,30.06722,12.34572,10.46,12.0,19.0,99.31
2023-09-13 03:36:00,29.60079,12.2677,10.47,12.0,19.0,99.29
2023-09-13 03:37:00,29.51408,12.24784,12.56,15.0,19.0,99.15
2023-09-13 03:38:00,29.51489,12.24784,11.09,13.0,19.0,99.76
2023-09-13 03:39:00,29.5284,12.19393,11.77,14.0,19.0,99.83
2023-09-13 03:40:00,29.50594,12.13572,10.38,12.0,19.0,99.88
2023-09-13 03:41:00,29.05172,11.95459,10.42,12.0,19.0,99.58
2023-09-13 03:42:00,27.73694,11.78777,10.47,12.0,19.0,99.25
2023-09-13 03:43:00,27.21989,11.64004,10.47,12.0,19.0,99.24
2023-09-13 03:44:00,27.45264,11.60931,9.8,11.0,19.0,99.16
2023-09-13 03:45:00,27.1106,11.56048,11.16,13.0,19.0,99.27
2023-09-13 03:46:00,26.9539,11.53833,10.43,12.0,19.0,99.53
2023-09-13 03:47:00,26.76978,11.4851,10.44,12.0,19.0,99.49
2023-09-13 03:48:00,26.76978,11.4851,9.8,11.0,19.0,99.14
2023-09-13 03:49:00,26.51172,11.38465,10.46,12.0,19.1,99.28
2023-09-13 03:50:00,26.22656,11.36198,11.13,13.0,19.1,99.4
2023-09-13 03:51:00,26.1307,11.27286,10.39,12.0,19.1,99.7
2023-09-13 03:52:00,25.4552,11.23679,11.12,13.0,19.1,99.43
2023-09-13 03:53:00,24.84709,11.212,10.41,12.0,19.1,99.61
2023-09-13 03:54:00,24.30859,11.22044,10.45,12.0,19.1,99.31
2023-09-13 03:55:00,24.39421,11.18862,11.07,13.0,19.1,99.79
2023-09-13 03:56:00,24.44613,11.21051,11.07,13.0,19.1,99.81
2023-09-13 03:57:00,24.44312,11.21377,11.11,13.0,19.1,99.52
2023-09-13 03:58:00,24.38004,11.19317,10.46,12.0,19.1,99.27
2023-09-13 03:59:00,24.17407,11.18784,11.09,13.0,19.1,99.67
2023-09-13 04:00:00,23.84497,11.15247,10.43,12.0,19.0,99.54
2023-09-13 04:01:00,23.84546,11.1399,11.13,13.0,19.1,99.38
2023-09-13 04:02:00,23.97127,11.12966,11.15,13.0,19.1,99.24
2023-09-13 04:03:00,24.01294,11.13925,11.13,14.0,19.1,99.36
2023-09-13 04:04:00,24.16459,11.15505,11.13,13.0,19.1,99.39
2023-09-13 04:05:00,24.30176,11.17085,11.75,14.0,19.1,99.85
2023-09-13 04:06:00,24.2806,11.22636,13.17,17.0,19.1,99.6
2023-09-13 04:07:00,24.27637,11.23747,13.85,18.0,19.1,99.65
2023-09-13 04:08:00,23.94629,11.25103,13.83,18.0,19.1,99.81
2023-09-13 04:09:00,23.96729,11.32635,13.86,18.0,19.1,99.56
2023-09-13 04:10:00,23.96436,11.36401,13.83,18.0,19.1,99.76
2023-09-13 04:11:00,24.09188,11.46998,12.45,15.0,19.1,99.8
2023-09-13 04:12:00,23.20605,11.5108,15.31,20.0,19.1,99.15
2023-09-13 04:13:00,23.20605,11.5108,15.21,20.0,19.1,99.76
2023-09-13 04:14:00,23.25216,11.5867,15.2,20.0,19.1,99.83
2023-09-13 04:15:00,23.28638,11.62464,15.26,20.0,19.1,99.46
2023-09-13 04:16:00,23.51969,11.76052,14.55,19.0,19.1,99.58
2023-09-13 04:17:00,24.25797,11.84744,16.67,22.0,19.1,99.25
2023-09-13 04:18:00,24.40299,11.87188,15.98,21.0,19.1,99.24
2023-09-13 04:19:00,24.48726,11.98017,14.52,19.0,19.1,99.81
2023-09-13 04:20:00,24.45402,12.12108,14.6,19.0,19.1,99.27
2023-09-13 04:21:00,24.71472,12.33053,15.97,21.0,19.1,99.3
2023-09-13 04:22:00,24.71472,12.33053,15.27,20.0,19.1,99.42
2023-09-13 04:23:00,24.70465,12.33594,14.53,19.0,19.1,99.73
2023-09-13 04:24:00,24.7502,12.43945,14.54,19.0,19.1,99.68
2023-09-13 04:25:00,24.45335,12.46566,15.96,21.0,19.1,99.4
2023-09-13 04:26:00,24.59229,12.5977,15.99,21.0,19.1,99.16
2023-09-13 04:27:00,24.70658,12.66424,17.38,23.0,19.1,99.12
2023-09-13 04:28:00,24.87012,12.78796,15.22,20.0,19.1,99.69
2023-09-13 04:29:00,24.99182,12.92091,14.6,19.0,19.1,99.26
2023-09-13 04:30:00,25.27346,13.10369,14.6,19.0,19.1,99.27
2023-09-13 04:31:00,24.56439,13.21051,14.62,19.0,19.1,99.14
2023-09-13 04:32:00,24.80985,13.37341,16.63,22.0,19.1,99.52
2023-09-13 04:33:00,25.11804,13.5304,13.83,18.0,19.2,99.68
2023-09-13 04:34:00,25.11273,13.5268,16.0,21.0,19.1,99.12
2023-09-13 04:35:00,25.10425,13.51958,16.0,21.0,19.1,99.12
2023-09-13 04:36:00,25.60984,13.83598,13.82,18.0,19.1,99.84
2023-09-13 04:37:00,25.72925,13.92876,16.62,22.0,19.1,99.61
2023-09-13 04:38:00,25.72882,13.91623,14.57,19.0,19.2,99.36
2023-09-13 04:39:00,25.79504,14.04366,14.6,19.0,19.1,99.24
2023-09-13 04:40:00,25.84375,14.24367,14.54,19.0,19.2,99.57
2023-09-13 04:41:00,26.00364,14.25961,15.28,20.0,19.2,99.24
2023-09-13 04:42:00,26.17078,14.31974,13.84,18.0,19.2,99.65
2023-09-13 04:43:00,26.21529,14.39632,14.54,19.0,19.2,99.57
2023-09-13 04:44:00,26.47229,14.48818,13.15,17.0,19.2,99.67
2023-09-13 04:45:00,26.45966,14.50192,13.88,18.0,19.2,99.36
2023-09-13 04:46:00,26.44702,14.51566,12.54,15.0,19.2,99.14
2023-09-13 04:47:00,26.44702,14.51566,13.81,18.0,19.2,99.82
2023-09-13 04:48:00,26.43817,14.53497,13.18,17.0,19.2,99.46
2023-09-13 04:49:00,26.50407,14.65274,13.85,18.0,19.2,99.55
2023-09-13 04:50:00,26.5957,14.65846,14.56,19.0,19.2,99.45
2023-09-13 04:51:00,26.72522,14.64292,12.5,15.0,19.3,99.29
2023-09-13 04:52:00,26.54533,14.79098,15.23,20.0,19.3,99.49
2023-09-13 04:53:00,26.43656,14.83279,13.82,18.0,19.3,99.69
2023-09-13 04:54:00,26.58785,14.82092,14.55,19.0,19.3,99.4
2023-09-13 04:55:00,26.56433,14.79176,13.2,17.0,19.3,99.23
2023-09-13 04:56:00,26.56458,14.79176,13.19,17.0,19.3,99.27
2023-09-13 04:57:00,26.69629,14.76111,13.16,17.0,19.3,99.47
2023-09-13 04:58:00,27.17674,14.78324,14.56,19.0,19.3,99.35
2023-09-13 04:59:00,27.22107,14.80533,13.87,18.0,19.3,99.33
2023-09-13 05:00:00,27.08643,14.72549,13.81,18.0,19.3,99.77
2023-09-13 05:01:00,27.09096,14.72549,15.21,20.0,19.3,99.6
2023-09-13 05:02:00,27.13979,14.69083,15.19,20.0,19.3,99.78
2023-09-13 05:03:00,27.14502,14.68977,15.94,21.0,19.3,99.35
2023-09-13 05:04:00,27.17267,14.7509,15.96,21.0,19.3,99.26
2023-09-13 05:05:00,27.20032,14.81203,16.64,22.0,19.3,99.27
2023-09-13 05:06:00,26.92588,14.82095,16.66,22.0,19.3,99.14
2023-09-13 05:07:00,26.64646,14.82988,16.61,22.0,19.3,99.52
2023-09-13 05:08:00,26.72371,14.90033,16.66,22.0,19.3,99.13
2023-09-13 05:09:00,26.82855,14.87572,15.22,20.0,19.3,99.56
2023-09-13 05:10:00,26.82646,14.87572,17.94,24.0,19.4,99.75
2023-09-13 05:11:00,27.06087,15.03352,15.21,20.0,19.4,99.52
2023-09-13 05:12:00,27.18817,15.0525,15.29,20.0,19.3,99.12
2023-09-13 05:13:00,27.4777,15.10896,15.88,21.0,19.3,99.75
2023-09-13 05:14:00,27.51007,15.1114,14.54,19.0,19.3,99.47
2023-09-13 05:15:00,27.51709,15.11475,15.96,21.0,19.3,99.24
2023-09-13 05:16:00,27.51709,15.11475,16.61,22.0,19.3,99.51
2023-09-13 05:17:00,27.51709,15.11475,14.55,19.0,19.3,99.46
2023-09-13 05:18:00,27.71499,15.08155,17.29,23.0,19.3,99.54
2023-09-13 05:19:00,27.76721,15.038,17.29,23.0,19.3,99.57
2023-09-13 05:20:00,27.76721,15.038,14.58,19.0,19.3,99.23
2023-09-13 05:21:00,27.76721,15.038,16.6,22.0,19.3,99.59
2023-09-13 05:22:00,28.00258,15.03514,17.33,23.0,19.4,99.21
2023-09-13 05:23:00,28.44629,15.02942,16.57,22.0,19.4,99.66
2023-09-13 05:24:00,28.53528,15.13227,17.95,24.0,19.3,99.74
2023-09-13 05:25:00,28.76827,15.2041,16.65,22.0,19.3,99.2
2023-09-13 05:26:00,29.07574,15.22838,17.28,23.0,19.4,99.57
2023-09-13 05:27:00,29.16101,15.2748,17.32,23.0,19.4,99.25
2023-09-13 05:28:00,29.25574,15.32528,19.31,27.0,19.4,99.84
2023-09-13 05:29:00,29.30216,15.35052,20.71,29.0,19.4,99.67
2023-09-13 05:30:00,29.43937,15.3903,17.93,24.0,19.4,99.82
2023-09-13 05:31:00,29.70752,15.46986,17.27,23.0,19.4,99.62
2023-09-13 05:32:00,29.70752,15.46986,21.4,30.0,19.4,99.71
2023-09-13 05:33:00,29.70752,15.46986,19.31,27.0,19.4,99.83
2023-09-13 05:34:00,30.33765,15.49705,17.98,24.0,19.4,99.48
2023-09-13 05:35:00,30.46265,15.50249,19.38,27.0,19.4,99.34
2023-09-13 05:36:00,30.46857,15.54379,18.66,26.0,19.4,99.52
2023-09-13 05:37:00,31.15556,15.84951,19.4,27.0,19.4,99.19
2023-09-13 05:38:00,31.51803,15.90069,20.74,29.0,19.5,99.39
2023-09-13 05:39:00,31.68899,16.07766,19.34,27.0,19.4,99.62
2023-09-13 05:40:00,31.6958,16.10049,19.31,27.0,19.4,99.81
2023-09-13 05:41:00,31.73311,16.14822,20.0,28.0,19.4,99.81
2023-09-13 05:42:00,31.80774,16.24369,21.38,30.0,19.5,99.75
2023-09-13 05:43:00,32.00067,16.28408,21.4,30.0,19.4,99.68
2023-09-13 05:44:00,32.97933,16.52124,18.72,26.0,19.4,99.12
2023-09-13 05:45:00,33.16125,16.63154,19.41,27.0,19.4,99.12
2023-09-13 05:46:00,33.48157,16.831,20.67,29.0,19.5,99.84
2023-09-13 05:47:00,33.50342,16.95051,17.95,24.0,19.5,99.61
2023-09-13 05:48:00,33.50342,16.95051,20.05,28.0,19.5,99.42
2023-09-13 05:49:00,33.50342,16.95051,20.04,28.0,19.5,99.47
2023-09-13 05:50:00,34.08964,17.03265,19.3,27.0,19.5,99.82
2023-09-13 05:51:00,34.625,17.13322,18.6,26.0,19.5,99.86
2023-09-13 05:52:00,35.52787,17.35224,21.39,30.0,19.5,99.68
2023-09-13 05:53:00,36.11206,17.68114,20.73,29.0,19.5,99.49
2023-09-13 05:54:00,36.16951,17.70656,20.69,29.0,19.5,99.75
2023-09-13 05:55:00,36.19824,17.71926,21.47,30.0,19.5,99.12
2023-09-13 05:56:00,36.22734,17.7336,18.64,26.0,19.5,99.62
2023-09-13 05:57:00,36.15055,18.00489,22.16,31.0,19.5,99.16
2023-09-13 05:58:00,36.09786,18.11103,21.36,30.0,19.5,99.86
2023-09-13 05:59:00,36.31738,18.30632,22.77,33.0,19.5,99.68
